Id,SalePrice
1604,255142.85714285713
1605,304109.5714285714
1606,160571.42857142858
1607,217271.42857142858
1608,194628.57142857142
1609,188704.14285714287
1610,159078.57142857142
1611,151664.2857142857
1612,159078.57142857142
1613,159078.57142857142
1614,142003.57142857142
1615,113665.42857142857
1616,113665.42857142857
1617,95294
1618,113626.14285714286
1619,128142.85714285714
1620,126500
1621,137128.57142857142
1622,129137.71428571429
1623,244911.14285714287
1624,187607.14285714287
1625,106500
1626,187485.7142857143
1627,169700
1628,316501.85714285716
1629,173628.57142857142
1630,335356.14285714284
1631,231142.85714285713
1632,244408
1633,173628.57142857142
1634,187607.14285714287
1635,187607.14285714287
1636,158071.42857142858
1637,160785.7142857143
1638,213642.85714285713
1639,169700
1640,223928.57142857142
1641,169700
1642,246418.2857142857
1643,215857.14285714287
1644,215857.14285714287
1645,159078.57142857142
1646,164714.2857142857
1647,197597.14285714287
1648,123214.28571428571
1649,131485.7142857143
1650,129235.71428571429
1651,123578.57142857143
1652,138e3
1653,138e3
1654,169700
1655,153093.14285714287
1656,158071.42857142858
1657,181700
1658,158071.42857142858
1659,123748.57142857143
1660,152971.42857142858
1661,449903.14285714284
1662,358416.5714285714
1663,320923.28571428574
1664,357007.5714285714
1665,258285.7142857143
1666,305505.71428571426
1667,356581.85714285716
1668,358416.5714285714
1669,336454.28571428574
1670,320923.28571428574
1671,215785.7142857143
1672,391837.85714285716
1673,315757.14285714284
1674,239917.42857142858
1675,181371.42857142858
1676,160528.57142857142
1677,198342.85714285713
1678,367186.14285714284
1679,304109.5714285714
1680,296628.5714285714
1681,290927.5714285714
1682,304109.5714285714
1683,188704.14285714287
1684,174434.2857142857
1685,169700
1686,168320
1687,196025.7142857143
1688,173628.57142857142
1689,173628.57142857142
1690,215785.7142857143
1691,246418.2857142857
1692,343714.28571428574
1693,173628.57142857142
1694,187607.14285714287
1695,173628.57142857142
1696,240271.42857142858
1697,173628.57142857142
1698,356581.85714285716
1699,305505.71428571426
1700,246418.2857142857
1701,263722.71428571426
1702,245685.7142857143
1703,245685.7142857143
1704,305505.71428571426
1705,215857.14285714287
1706,368529
1707,196025.7142857143
1708,173628.57142857142
1709,258285.7142857143
1710,215557.14285714287
1711,304109.5714285714
1712,250590
1713,277588.85714285716
1714,200785.7142857143
1715,200785.7142857143
1716,196025.7142857143
1717,200785.7142857143
1718,117500
1719,174434.2857142857
1720,239917.42857142858
1721,196025.7142857143
1722,112671.42857142857
1723,160785.7142857143
1724,199265.2857142857
1725,237414.2857142857
1726,158071.42857142858
1727,137257.14285714287
1728,200785.7142857143
1729,158071.42857142858
1730,171128.57142857142
1731,138e3
1732,138e3
1733,108642.85714285714
1734,113626.14285714286
1735,131485.7142857143
1736,124842.85714285714
1737,321332
1738,170428.57142857142
1739,258389.2857142857
1740,181371.42857142858
1741,160528.57142857142
1742,151285.7142857143
1743,200785.7142857143
1744,231142.85714285713
1745,176642.85714285713
1746,216e3
1747,173628.57142857142
1748,181271.42857142858
1749,152900
1750,142085.7142857143
1751,213642.85714285713
1752,130550
1753,159078.57142857142
1754,213642.85714285713
1755,152785.7142857143
1756,136735.7142857143
1757,113626.14285714286
1758,141157.14285714287
1759,159078.57142857142
1760,160785.7142857143
1761,160785.7142857143
1762,147767.42857142858
1763,187485.7142857143
1764,135717.85714285713
1765,157142.85714285713
1766,164714.2857142857
1767,157142.85714285713
1768,131485.7142857143
1769,197597.14285714287
1770,139371.42857142858
1771,124842.85714285714
1772,124842.85714285714
1773,98242.85714285714
1774,141403.14285714287
1775,139371.42857142858
1776,116428.57142857143
1777,129017.85714285714
1778,135717.85714285713
1779,127596.57142857143
1780,200785.7142857143
1781,122357.14285714286
1782,92842.85714285714
1783,157981.7142857143
1784,101628.57142857143
1785,122357.14285714286
1786,141485.7142857143
1787,197597.14285714287
1788,59830.142857142855
1789,102413.28571428571
1790,66830.14285714286
1791,215179
1792,126857.14285714286
1793,164714.2857142857
1794,157585.7142857143
1795,125857.14285714286
1796,106500
1797,157e3
1798,122357.14285714286
1799,129017.85714285714
1800,131485.7142857143
1801,111642.85714285714
1802,158071.42857142858
1803,171128.57142857142
1804,138428.57142857142
1805,139371.42857142858
1806,126857.14285714286
1807,208828.57142857142
1808,137128.57142857142
1809,124271.42857142857
1810,159078.57142857142
1811,119857.14285714286
1812,112671.42857142857
1813,122357.14285714286
1814,105457.14285714286
1815,59473
1816,108642.85714285714
1817,137114.2857142857
1818,176669.2857142857
1819,142085.7142857143
1820,95214.28571428571
1821,126857.14285714286
1822,175271.42857142858
1823,65485.71428571428
1824,126857.14285714286
1825,138771.42857142858
1826,122357.14285714286
1827,108642.85714285714
1828,122357.14285714286
1829,140242.85714285713
1830,170270
1831,210438.85714285713
1832,142142.85714285713
1833,175021.42857142858
1834,129036.28571428571
1835,155300
1836,118200
1837,87742.85714285714
1838,187357.14285714287
1839,105128.57142857143
1840,126600
1841,151033.85714285713
1842,130342.85714285714
1843,122357.14285714286
1844,152785.7142857143
1845,141494.85714285713
1846,160571.42857142858
1847,141755.2857142857
1848,65342.857142857145
1849,103671.42857142857
1850,135717.85714285713
1851,126857.14285714286
1852,129528.57142857143
1853,135717.85714285713
1854,201142.85714285713
1855,137257.14285714287
1856,215785.7142857143
1857,147767.42857142858
1858,157336.85714285713
1859,141403.14285714287
1860,159333.85714285713
1861,141403.14285714287
1862,274571.4285714286
1863,274571.4285714286
1864,274571.4285714286
1865,376714.5714285714
1866,358416.5714285714
1867,239917.42857142858
1868,277571.4285714286
1869,198342.85714285713
1870,257260.57142857142
1871,245685.7142857143
1872,169700
1873,246418.2857142857
1874,129528.57142857143
1875,205928.57142857142
1876,187607.14285714287
1877,200785.7142857143
1878,196025.7142857143
1879,113626.14285714286
1880,128142.85714285714
1881,194628.57142857142
1882,248071.42857142858
1883,196025.7142857143
1884,196025.7142857143
1885,231142.85714285713
1886,277571.4285714286
1887,246418.2857142857
1888,305505.71428571426
1889,158071.42857142858
1890,125035.71428571429
1891,157142.85714285713
1892,95294
1893,131485.7142857143
1894,125714.28571428571
1895,127596.57142857143
1896,122357.14285714286
1897,138771.42857142858
1898,126857.14285714286
1899,158071.42857142858
1900,180471.42857142858
1901,146142.85714285713
1902,108642.85714285714
1903,286396.71428571426
1904,150200
1905,164714.2857142857
1906,143485.7142857143
1907,164714.2857142857
1908,137257.14285714287
1909,157142.85714285713
1910,137257.14285714287
1911,164714.2857142857
1912,246418.2857142857
1913,126336.14285714286
1914,104128.57142857143
1915,255142.85714285713
1916,59473
1917,245685.7142857143
1918,138e3
1919,157142.85714285713
1920,128142.85714285714
1921,355898.14285714284
1922,320923.28571428574
1923,169700
1924,246418.2857142857
1925,185680.7142857143
1926,374327
1927,122357.14285714286
1928,159078.57142857142
1929,113378.57142857143
1930,106500
1931,128142.85714285714
1932,137128.57142857142
1933,147767.42857142858
1934,169700
1935,169700
1936,169700
1937,169700
1938,159078.57142857142
1939,267928.5714285714
1940,201842.85714285713
1941,169700
1942,187607.14285714287
1943,231142.85714285713
1944,283359
1945,374327
1946,169700
1947,296628.5714285714
1948,158071.42857142858
1949,198342.85714285713
1950,200785.7142857143
1951,246418.2857142857
1952,194928.57142857142
1953,164714.2857142857
1954,173628.57142857142
1955,159078.57142857142
1956,247955.57142857142
1957,137257.14285714287
1958,319887.5714285714
1959,141403.14285714287
1960,104128.57142857143
1961,138e3
1962,106500
1963,106500
1964,122357.14285714286
1965,193842.85714285713
1966,153093.14285714287
1967,305505.71428571426
1968,319887.5714285714
1969,374327
1970,354685.28571428574
1971,464610.28571428574
1972,355898.14285714284
1973,315757.14285714284
1974,319887.5714285714
1975,360300.5714285714
1976,357711.4285714286
1977,356581.85714285716
1978,316501.85714285716
1979,374327
1980,188704.14285714287
1981,336454.28571428574
1982,244408
1983,215557.14285714287
1984,188704.14285714287
1985,208496.85714285713
1986,270742.14285714284
1987,168320
1988,170270
1989,173628.57142857142
1990,223928.57142857142
1991,198342.85714285713
1992,174434.2857142857
1993,196025.7142857143
1994,213642.85714285713
1995,173628.57142857142
1996,272818.5714285714
1997,342920.14285714284
1998,257260.57142857142
1999,325049.5714285714
2000,316501.85714285716
2001,269601.4285714286
2002,229028.42857142858
2003,245685.7142857143
2004,304109.5714285714
2005,226136.57142857142
2006,226136.57142857142
2007,245685.7142857143
2008,198342.85714285713
2009,187607.14285714287
2010,174434.2857142857
2011,139371.42857142858
2012,196025.7142857143
2013,158071.42857142858
2014,181700
2015,196025.7142857143
2016,187607.14285714287
2017,170428.57142857142
2018,129528.57142857143
2019,129528.57142857143
2020,129528.57142857143
2021,113626.14285714286
2022,160571.42857142858
2023,136e3
2024,249721.42857142858
2025,449903.14285714284
2026,168528.57142857142
2027,157142.85714285713
2028,168320
2029,164714.2857142857
2030,265257.14285714284
2031,299914.28571428574
2032,265257.14285714284
2033,265257.14285714284
2034,205928.57142857142
2035,246418.2857142857
2036,277571.4285714286
2037,277571.4285714286
2038,322111.14285714284
2039,249800
2040,350801.5714285714
2041,244911.14285714287
2042,173628.57142857142
2043,184785.7142857143
2044,171128.57142857142
2045,213642.85714285713
2046,141403.14285714287
2047,147767.42857142858
2048,138e3
2049,145714.2857142857
2050,187857.14285714287
2051,116071.42857142857
2052,138e3
2053,131485.7142857143
2054,109350
2055,137128.57142857142
2056,143485.7142857143
2057,113626.14285714286
2058,192400
2059,131485.7142857143
2060,147200
2061,171071.42857142858
2062,129528.57142857143
2063,129017.85714285714
2064,137128.57142857142
2065,116428.57142857143
2066,158071.42857142858
2067,130271.42857142857
2068,136122.57142857142
2069,82928.57142857143
2070,113626.14285714286
2071,104128.57142857143
2072,138457.14285714287
2073,152971.42857142858
2074,196025.7142857143
2075,142085.7142857143
2076,116428.57142857143
2077,131485.7142857143
2078,124842.85714285714
2079,157e3
2080,123714.28571428571
2081,132328.57142857142
2082,125714.28571428571
2083,137128.57142857142
2084,113378.57142857143
2085,122357.14285714286
2086,187357.14285714287
2087,137128.57142857142
2088,116071.42857142857
2089,101392.85714285714
2090,135742.85714285713
2091,119341
2092,130395.85714285714
2093,116071.42857142857
2094,99857.14285714286
2095,170270
2096,108642.85714285714
2097,95626.14285714286
2098,138957.14285714287
2099,63230.142857142855
2100,98428.57142857143
2101,126500
2102,188107.14285714287
2103,108642.85714285714
2104,126500
2105,124271.42857142857
2106,90414.28571428571
2107,208954.2857142857
2108,135717.85714285713
2109,109350
2110,108642.85714285714
2111,210438.85714285713
2112,122357.14285714286
2113,122357.14285714286
2114,126857.14285714286
2115,126857.14285714286
2116,116428.57142857143
2117,125857.14285714286
2118,138396.42857142858
2119,126857.14285714286
2120,131485.7142857143
2121,104128.57142857143
2122,109478.57142857143
2123,113500
2124,187857.14285714287
2125,147767.42857142858
2126,171128.57142857142
2127,171428.57142857142
2128,129036.28571428571
2129,150633.2857142857
2130,135742.85714285713
2131,192400
2132,123214.28571428571
2133,137257.14285714287
2134,139371.42857142858
2135,116357.14285714286
2136,104771.42857142857
2137,122357.14285714286
2138,160785.7142857143
2139,164714.2857142857
2140,131485.7142857143
2141,160571.42857142858
2142,122357.14285714286
2143,128142.85714285714
2144,160785.7142857143
2145,131485.7142857143
2146,155628.57142857142
2147,159078.57142857142
2148,151100
2149,138957.14285714287
2150,246418.2857142857
2151,117605.71428571429
2152,126446.42857142857
2153,131485.7142857143
2154,103414.28571428571
2155,129036.28571428571
2156,197257.14285714287
2157,246418.2857142857
2158,223928.57142857142
2159,174434.2857142857
2160,196025.7142857143
2161,245685.7142857143
2162,320923.28571428574
2163,358416.5714285714
2164,283488.85714285716
2165,157585.7142857143
2166,138e3
2167,205928.57142857142
2168,164714.2857142857
2169,196025.7142857143
2170,200785.7142857143
2171,138e3
2172,132857.14285714287
2173,128142.85714285714
2174,174434.2857142857
2175,320923.28571428574
2176,283488.85714285716
2177,223928.57142857142
2178,215857.14285714287
2179,157919
2180,266346
2181,196025.7142857143
2182,200225.7142857143
2183,196025.7142857143
2184,122357.14285714286
2185,152900
2186,160571.42857142858
2187,164714.2857142857
2188,158071.42857142858
2189,126336.14285714286
2190,98200
2191,98200
2192,82771.42857142857
2193,105642.85714285714
2194,125500
2195,109350
2196,96400
2197,96400
2198,181135.7142857143
2199,278807.14285714284
2200,131942.85714285713
2201,158071.42857142858
2202,245942.85714285713
2203,193842.85714285713
2204,130271.42857142857
2205,122357.14285714286
2206,106500
2207,278171.4285714286
2208,215785.7142857143
2209,159078.57142857142
2210,137257.14285714287
2211,138e3
2212,125857.14285714286
2213,126428.57142857143
2214,138771.42857142858
2215,108642.85714285714
2216,130271.42857142857
2217,68887.28571428571
2218,101628.57142857143
2219,109350
2220,95294
2221,255142.85714285713
2222,225750
2223,229028.42857142858
2224,256731.7142857143
2225,141403.14285714287
2226,138771.42857142858
2227,198342.85714285713
2228,304109.5714285714
2229,244911.14285714287
2230,137128.57142857142
2231,200225.7142857143
2232,170270
2233,158071.42857142858
2234,277571.4285714286
2235,164714.2857142857
2236,277571.4285714286
2237,305505.71428571426
2238,303470.85714285716
2239,105642.85714285714
2240,151285.7142857143
2241,141157.14285714287
2242,137128.57142857142
2243,140428.57142857142
2244,101e3
2245,87914.28571428571
2246,131485.7142857143
2247,139814.2857142857
2248,113378.57142857143
2249,122357.14285714286
2250,137128.57142857142
2251,130271.42857142857
2252,169700
2253,169700
2254,169700
2255,187607.14285714287
2256,196025.7142857143
2257,195700
2258,196025.7142857143
2259,169700
2260,164714.2857142857
2261,231142.85714285713
2262,249800
2263,356581.85714285716
2264,336489.4285714286
2265,159078.57142857142
2266,296628.5714285714
2267,328893.5714285714
2268,374675.5714285714
2269,171071.42857142858
2270,196025.7142857143
2271,246418.2857142857
2272,272271.4285714286
2273,158071.42857142858
2274,157142.85714285713
2275,167628.57142857142
2276,188857.14285714287
2277,166578.57142857142
2278,159078.57142857142
2279,113626.14285714286
2280,104128.57142857143
2281,137257.14285714287
2282,157142.85714285713
2283,126857.14285714286
2284,135742.85714285713
2285,123136
2286,129528.57142857143
2287,320923.28571428574
2288,245685.7142857143
2289,357711.4285714286
2290,358416.5714285714
2291,391692.4285714286
2292,348381.71428571426
2293,358416.5714285714
2294,307879.4285714286
2295,348381.71428571426
2296,215857.14285714287
2297,304109.5714285714
2298,258285.7142857143
2299,379561.14285714284
2300,305505.71428571426
2301,304109.5714285714
2302,229028.42857142858
2303,277571.4285714286
2304,245685.7142857143
2305,160528.57142857142
2306,160528.57142857142
2307,157585.7142857143
2308,215557.14285714287
2309,296628.5714285714
2310,215557.14285714287
2311,198342.85714285713
2312,169700
2313,158071.42857142858
2314,196025.7142857143
2315,169700
2316,164714.2857142857
2317,164714.2857142857
2318,158071.42857142858
2319,173628.57142857142
2320,196025.7142857143
2321,357711.4285714286
2322,188704.14285714287
2323,218464.2857142857
2324,215785.7142857143
2325,196025.7142857143
2326,173628.57142857142
2327,213642.85714285713
2328,213642.85714285713
2329,187607.14285714287
2330,169700
2331,343714.28571428574
2332,354685.28571428574
2333,319887.5714285714
2334,240527
2335,317285.71428571426
2336,315816.14285714284
2337,197597.14285714287
2338,283488.85714285716
2339,215857.14285714287
2340,351081.71428571426
2341,196025.7142857143
2342,277571.4285714286
2343,246418.2857142857
2344,242514.14285714287
2345,245685.7142857143
2346,226136.57142857142
2347,196025.7142857143
2348,250590
2349,142628.57142857142
2350,304109.5714285714
2351,215557.14285714287
2352,248700.2857142857
2353,227730
2354,139814.2857142857
2355,164628.57142857142
2356,160785.7142857143
2357,173628.57142857142
2358,169700
2359,106500
2360,135717.85714285713
2361,138e3
2362,246418.2857142857
2363,128142.85714285714
2364,157142.85714285713
2365,244408
2366,231142.85714285713
2367,231142.85714285713
2368,218464.2857142857
2369,201842.85714285713
2370,164714.2857142857
2371,162219
2372,197597.14285714287
2373,263722.71428571426
2374,263722.71428571426
2375,235800
2376,215785.7142857143
2377,280714.28571428574
2378,187607.14285714287
2379,166578.57142857142
2380,164714.2857142857
2381,164714.2857142857
2382,174434.2857142857
2383,188704.14285714287
2384,215785.7142857143
2385,164714.2857142857
2386,139371.42857142858
2387,129528.57142857143
2388,137253
2389,123214.28571428571
2390,146142.85714285713
2391,132857.14285714287
2392,113626.14285714286
2393,194928.57142857142
2394,157e3
2395,181271.42857142858
2396,146321.42857142858
2397,164714.2857142857
2398,102413.28571428571
2399,58128.57142857143
2400,70128.57142857143
2401,108642.85714285714
2402,150200
2403,142408.2857142857
2404,152900
2405,164714.2857142857
2406,123714.28571428571
2407,131485.7142857143
2408,160785.7142857143
2409,122357.14285714286
2410,171128.57142857142
2411,135717.85714285713
2412,138771.42857142858
2413,129528.57142857143
2414,122357.14285714286
2415,141403.14285714287
2416,137257.14285714287
2417,134214.2857142857
2418,129528.57142857143
2419,123771.42857142857
2420,129528.57142857143
2421,98242.85714285714
2422,116071.42857142857
2423,100464.28571428571
2424,143485.7142857143
2425,152428.57142857142
2426,101157.14285714286
2427,112671.42857142857
2428,164785.7142857143
2429,128414.28571428571
2430,142085.7142857143
2431,122357.14285714286
2432,131485.7142857143
2433,124842.85714285714
2434,131485.7142857143
2435,131485.7142857143
2436,138771.42857142858
2437,108642.85714285714
2438,131485.7142857143
2439,116428.57142857143
2440,158071.42857142858
2441,129017.85714285714
2442,108642.85714285714
2443,116428.57142857143
2444,123214.28571428571
2445,96400
2446,148624.57142857142
2447,215857.14285714287
2448,185542.85714285713
2449,137128.57142857142
2450,158071.42857142858
2451,122357.14285714286
2452,174434.2857142857
2453,109350
2454,93914.28571428571
2455,141128.57142857142
2456,131485.7142857143
2457,122357.14285714286
2458,126857.14285714286
2459,108642.85714285714
2460,164714.2857142857
2461,124842.85714285714
2462,122357.14285714286
2463,146142.85714285713
2464,165214.2857142857
2465,169700
2466,147767.42857142858
2467,200785.7142857143
2468,138771.42857142858
2469,116071.42857142857
2470,217271.42857142858
2471,186571.42857142858
2472,169700
2473,129235.71428571429
2474,96400
2475,246418.2857142857
2476,129017.85714285714
2477,131485.7142857143
2478,146142.85714285713
2479,129235.71428571429
2480,152971.42857142858
2481,131485.7142857143
2482,146142.85714285713
2483,113626.14285714286
2484,128142.85714285714
2485,131485.7142857143
2486,131485.7142857143
2487,125685.71428571429
2488,173685
2489,158071.42857142858
2490,131485.7142857143
2491,123578.57142857143
2492,169700
2493,137128.57142857142
2494,137128.57142857142
2495,104128.57142857143
2496,163142.85714285713
2497,126857.14285714286
2498,124842.85714285714
2499,95294
2500,108642.85714285714
2501,124842.85714285714
2502,124842.85714285714
2503,130776
2504,193842.85714285713
2505,246418.2857142857
2506,245685.7142857143
2507,273045.28571428574
2508,245685.7142857143
2509,242514.14285714287
2510,215857.14285714287
2511,188704.14285714287
2512,173628.57142857142
2513,246418.2857142857
2514,291871.4285714286
2515,152900
2516,164714.2857142857
2517,129528.57142857143
2518,131485.7142857143
2519,173628.57142857142
2520,246418.2857142857
2521,173628.57142857142
2522,246418.2857142857
2523,132857.14285714287
2524,137128.57142857142
2525,137128.57142857142
2526,132857.14285714287
2527,129528.57142857143
2528,132857.14285714287
2529,138e3
2530,123578.57142857143
2531,246418.2857142857
2532,246418.2857142857
2533,173628.57142857142
2534,215857.14285714287
2535,249071.42857142858
2536,246418.2857142857
2537,235800
2538,173628.57142857142
2539,218464.2857142857
2540,158071.42857142858
2541,173628.57142857142
2542,137128.57142857142
2543,129017.85714285714
2544,119771.42857142857
2545,159078.57142857142
2546,137257.14285714287
2547,187607.14285714287
2548,126336.14285714286
2549,160785.7142857143
2550,428371.5714285714
2551,157142.85714285713
2552,129017.85714285714
2553,98200
2554,125500
2555,123714.28571428571
2556,104128.57142857143
2557,129235.71428571429
2558,132164.7142857143
2559,122357.14285714286
2560,173096.42857142858
2561,163678.57142857142
2562,129036.28571428571
2563,126857.14285714286
2564,213642.85714285713
2565,132095.85714285713
2566,130776
2567,132857.14285714287
2568,158071.42857142858
2569,181700
2570,137257.14285714287
2571,148624.57142857142
2572,249800
2573,173628.57142857142
2574,215557.14285714287
2575,158071.42857142858
2576,112671.42857142857
2577,133414.2857142857
2578,108642.85714285714
2579,59473
2580,125698.14285714286
2581,138771.42857142858
2582,108642.85714285714
2583,255142.85714285713
2584,157142.85714285713
2585,137128.57142857142
2586,201142.85714285713
2587,200785.7142857143
2588,154357.14285714287
2589,157142.85714285713
2590,218464.2857142857
2591,193842.85714285713
2592,173628.57142857142
2593,215557.14285714287
2594,194928.57142857142
2595,201842.85714285713
2596,321332
2597,169700
2598,278950
2599,366078.28571428574
2600,124981.57142857143
2601,147414.2857142857
2602,95294
2603,96128.57142857143
2604,113665.42857142857
2605,96400
2606,135928.57142857142
2607,164714.2857142857
2608,160785.7142857143
2609,160785.7142857143
2610,131050
2611,96400
2612,160785.7142857143
2613,129017.85714285714
2614,128414.28571428571
2615,157142.85714285713
2616,138e3
2617,140135.7142857143
2618,155628.57142857142
2619,174434.2857142857
2620,164714.2857142857
2621,169700
2622,169700
2623,221371.42857142858
2624,293231.71428571426
2625,278171.4285714286
2626,160571.42857142858
2627,201842.85714285713
2628,398159.71428571426
2629,512566.4285714286
2630,436078.85714285716
2631,466618.71428571426
2632,380923.5714285714
2633,308254
2634,358416.5714285714
2635,157142.85714285713
2636,213642.85714285713
2637,218464.2857142857
2638,215785.7142857143
2639,170270
2640,158071.42857142858
2641,131328.57142857142
2642,151285.7142857143
2643,158071.42857142858
2644,159078.57142857142
2645,126857.14285714286
2646,106500
2647,126857.14285714286
2648,150633.2857142857
2649,131485.7142857143
2650,133857.14285714287
2651,158071.42857142858
2652,417657.85714285716
2653,246614.57142857142
2654,240527
2655,374327
2656,380923.5714285714
2657,330516.85714285716
2658,250590
2659,315757.14285714284
2660,356581.85714285716
2661,336454.28571428574
2662,374327
2663,296409.5714285714
2664,296628.5714285714
2665,340647.85714285716
2666,296628.5714285714
2667,170270
2668,174434.2857142857
2669,158071.42857142858
2670,316501.85714285716
2671,174434.2857142857
2672,198342.85714285713
2673,218464.2857142857
2674,228845
2675,188704.14285714287
2676,173628.57142857142
2677,169998.57142857142
2678,240527
2679,305505.71428571426
2680,305505.71428571426
2681,354685.28571428574
2682,316501.85714285716
2683,417657.85714285716
2684,319887.5714285714
2685,304109.5714285714
2686,250590
2687,321332
2688,215857.14285714287
2689,201842.85714285713
2690,398159.71428571426
2691,169700
2692,117500
2693,196025.7142857143
2694,139814.2857142857
2695,174434.2857142857
2696,173628.57142857142
2697,169700
2698,187607.14285714287
2699,157142.85714285713
2700,137257.14285714287
2701,158071.42857142858
2702,160785.7142857143
2703,194771.42857142858
2704,123214.28571428571
2705,113626.14285714286
2706,113626.14285714286
2707,128142.85714285714
2708,113626.14285714286
2709,112671.42857142857
2710,122357.14285714286
2711,207485.7142857143
2712,296409.5714285714
2713,168528.57142857142
2714,153093.14285714287
2715,150633.2857142857
2716,153093.14285714287
2717,180471.42857142858
2718,226136.57142857142
2719,146142.85714285713
2720,246418.2857142857
2721,160785.7142857143
2722,139991.42857142858
2723,151285.7142857143
2724,131485.7142857143
2725,131485.7142857143
2726,131485.7142857143
2727,187357.14285714287
2728,187607.14285714287
2729,147767.42857142858
2730,131485.7142857143
2731,123714.28571428571
2732,108642.85714285714
2733,159078.57142857142
2734,150200
2735,143485.7142857143
2736,138771.42857142858
2737,108642.85714285714
2738,141403.14285714287
2739,164714.2857142857
2740,137257.14285714287
2741,122357.14285714286
2742,169700
2743,131485.7142857143
2744,139371.42857142858
2745,139371.42857142858
2746,129017.85714285714
2747,137257.14285714287
2748,137128.57142857142
2749,116071.42857142857
2750,131485.7142857143
2751,129017.85714285714
2752,229028.42857142858
2753,146142.85714285713
2754,146842.85714285713
2755,158071.42857142858
2756,86485.71428571429
2757,111485.71428571429
2758,101842.85714285714
2759,169700
2760,148624.57142857142
2761,134214.2857142857
2762,126857.14285714286
2763,164714.2857142857
2764,168320
2765,237357.14285714287
2766,96400
2767,92542.85714285714
2768,125500
2769,122357.14285714286
2770,200785.7142857143
2771,128414.28571428571
2772,125271.42857142857
2773,141403.14285714287
2774,131485.7142857143
2775,129341
2776,181700
2777,225771.42857142858
2778,117605.71428571429
2779,135765.42857142858
2780,106500
2781,108642.85714285714
2782,109350
2783,89010.85714285714
2784,138e3
2785,147767.42857142858
2786,75258.71428571429
2787,125857.14285714286
2788,86485.71428571429
2789,225500
2790,133057.14285714287
2791,132857.14285714287
2792,65485.71428571428
2793,189169.2857142857
2794,92275
2795,138771.42857142858
2796,101392.85714285714
2797,181271.42857142858
2798,137114.2857142857
2799,138771.42857142858
2800,100311.42857142857
2801,126857.14285714286
2802,143485.7142857143
2803,171128.57142857142
2804,159078.57142857142
2805,116071.42857142857
2806,101392.85714285714
2807,133857.14285714287
2808,152900
2809,110414.28571428571
2810,131485.7142857143
2811,159078.57142857142
2812,164714.2857142857
2813,145714.2857142857
2814,145714.2857142857
2815,108642.85714285714
